"","V1","rich"
"1709",6071,14
"1710",6096,14
"1711",6163,14
"1712",6210,14
"1713",6211,14
"1714",6212,14
"1715",6215,14
"1716",6218,14
"1717",6219,14
"1718",6233,14
"1719",6305,14
"1720",6327,14
"1721",6348,14
"1722",6370,14
"1723",6374,14
"1724",6377,14
"1725",6378,14
"1726",6394,14
"1727",6397,14
"1728",6448,14
"1729",6470,14
"1730",6497,14
"1731",6498,14
"1732",6502,14
"1733",6519,14
"1734",6582,14
"1735",6604,14
"1736",6632,14
"1737",6637,14
"1738",6649,14
"1739",6672,14
"1740",6719,14
"1741",6887,14
"1742",6913,14
"1743",6933,14
"1744",7047,14
"1745",7055,14
"1746",7066,14
"1747",7070,14
"1748",7127,14
"1749",7194,14
"1750",7270,14
"1751",7279,14
"1752",7298,14
"1753",7310,14
"1754",7319,14
"1755",7389,14
"1756",7399,14
"1757",7434,14
"1758",7438,14
"1759",7449,14
"1760",7511,14
"1761",7519,14
"1762",7526,14
"1763",7539,14
"1764",7540,14
"1765",7541,14
"1766",7576,14
"1767",7624,14
"1768",7625,14
"1769",7694,14
"1770",7702,14
"1771",7899,14
"1772",7901,14
"1773",7920,14
"1774",7921,14
"1775",7922,14
"1776",7970,14
"1777",8093,14
"1778",8265,14
"1779",9333,14
"1780",9537,14
"1781",9554,14
"1782",9655,14
"1783",9793,14
"1784",9857,14
"1785",10228,14
"1786",10587,14
"1787",11262,14
"1788",11303,14
"1789",11351,14
"1790",11433,14
"1791",11589,14
"1792",11628,14
"1793",11667,14
"1794",11738,14
"1795",11739,14
"1796",11819,14
"1797",11925,14
"1798",11949,14
"1799",11951,14
"1800",12009,14
"1801",12080,14
"1802",297,15
"1803",298,15
"1804",302,15
"1805",303,15
"1806",307,15
"1807",309,15
"1808",364,15
"1809",380,15
"1810",447,15
"1811",494,15
"1812",495,15
"1813",503,15
"1814",504,15
"1815",512,15
"1816",518,15
"1817",557,15
"1818",558,15
"1819",594,15
"1820",595,15
"1821",599,15
"1822",600,15
"1823",601,15
"1824",602,15
"1825",636,15
"1826",650,15
"1827",661,15
"1828",662,15
"1829",663,15
"1830",668,15
"1831",673,15
"1832",722,15
"1833",723,15
"1834",765,15
"1835",769,15
"1836",770,15
"1837",944,15
"1838",945,15
"1839",946,15
"1840",947,15
"1841",1123,15
"1842",1296,15
"1843",1297,15
"1844",1471,15
"1845",1583,15
"1846",1642,15
"1847",1743,15
"1848",1785,15
"1849",1786,15
"1850",1787,15
"1851",1788,15
"1852",1789,15
"1853",1791,15
"1854",1792,15
"1855",1793,15
"1856",1935,15
"1857",2049,15
"1858",2101,15
"1859",2253,15
"1860",2420,15
"1861",2877,15
"1862",3188,15
"1863",3646,15
"1864",4151,15
"1865",4306,15
"1866",4484,15
"1867",4551,15
"1868",4599,15
"1869",4612,15
"1870",4613,15
"1871",4699,15
"1872",4753,15
"1873",4754,15
"1874",4756,15
"1875",4855,15
"1876",4931,15
"1877",4937,15
"1878",5051,15
"1879",5052,15
"1880",5055,15
"1881",5056,15
"1882",5057,15
"1883",5156,15
"1884",5195,15
"1885",5197,15
"1886",5198,15
"1887",5199,15
"1888",5200,15
"1889",5433,15
"1890",5445,15
"1891",5481,15
"1892",5482,15
"1893",5501,15
"1894",5502,15
"1895",5529,15
"1896",5574,15
"1897",5586,15
"1898",5591,15
"1899",5606,15
"1900",5607,15
"1901",5608,15
"1902",5630,15
"1903",5637,15
"1904",5638,15
"1905",5726,15
"1906",5741,15
"1907",5760,15
"1908",5784,15
"1909",5795,15
"1910",5804,15
"1911",5811,15
"1912",5875,15
"1913",5876,15
"1914",5920,15
"1915",6097,15
"1916",6129,15
"1917",6177,15
"1918",6178,15
"1919",6185,15
"1920",6221,15
"1921",6222,15
"1922",6244,15
"1923",6245,15
"1924",6246,15
"1925",6247,15
"1926",6248,15
"1927",6328,15
"1928",6353,15
"1929",6355,15
"1930",6356,15
"1931",6362,15
"1932",6364,15
"1933",6371,15
"1934",6388,15
"1935",6389,15
"1936",6396,15
"1937",6493,15
"1938",6494,15
"1939",6504,15
"1940",6528,15
"1941",6534,15
"1942",6580,15
"1943",6631,15
"1944",6638,15
"1945",6639,15
"1946",6640,15
"1947",6641,15
"1948",6642,15
"1949",6656,15
"1950",6720,15
"1951",6743,15
"1952",6770,15
"1953",6784,15
"1954",6796,15
"1955",6865,15
"1956",6886,15
"1957",6935,15
"1958",7067,15
"1959",7069,15
"1960",7125,15
"1961",7149,15
"1962",7181,15
"1963",7253,15
"1964",7255,15
"1965",7256,15
"1966",7299,15
"1967",7390,15
"1968",7396,15
"1969",7417,15
"1970",7428,15
"1971",7445,15
"1972",7510,15
"1973",7543,15
"1974",7545,15
"1975",7546,15
"1976",7547,15
"1977",7552,15
"1978",7558,15
"1979",7571,15
"1980",7622,15
"1981",7623,15
"1982",7634,15
"1983",7635,15
"1984",7652,15
"1985",7653,15
"1986",7663,15
"1987",7701,15
"1988",7756,15
"1989",7860,15
"1990",7902,15
"1991",7909,15
"1992",7910,15
"1993",7912,15
"1994",7918,15
"1995",7923,15
"1996",8030,15
"1997",8069,15
"1998",8119,15
"1999",8168,15
"2000",8272,15
"2001",8626,15
"2002",8760,15
"2003",9224,15
"2004",9539,15
"2005",9599,15
"2006",9703,15
"2007",9745,15
"2008",9755,15
"2009",9795,15
"2010",9843,15
"2011",10226,15
"2012",10469,15
"2013",10840,15
"2014",11045,15
"2015",11318,15
"2016",11347,15
"2017",11390,15
"2018",11477,15
"2019",11585,15
"2020",11591,15
"2021",11666,15
"2022",11810,15
"2023",11812,15
"2024",11965,15
"2025",12007,15
"2026",12008,15
"2027",12049,15
"2028",12058,15
"2029",12085,15
"2030",12271,15
"2031",12283,15
"2032",293,16
"2033",299,16
"2034",300,16
"2035",301,16
"2036",304,16
"2037",306,16
"2038",310,16
"2039",312,16
"2040",313,16
"2041",314,16
"2042",325,16
"2043",381,16
"2044",420,16
"2045",421,16
"2046",443,16
"2047",444,16
"2048",445,16
"2049",446,16
"2050",485,16
"2051",486,16
"2052",493,16
"2053",560,16
"2054",561,16
"2055",562,16
"2056",593,16
"2057",596,16
"2058",597,16
"2059",598,16
"2060",655,16
"2061",659,16
"2062",660,16
"2063",664,16
"2064",670,16
"2065",720,16
"2066",721,16
"2067",767,16
"2068",768,16
"2069",807,16
"2070",902,16
"2071",943,16
"2072",1080,16
"2073",1122,16
"2074",1253,16
"2075",1293,16
"2076",1294,16
"2077",1295,16
"2078",1746,16
"2079",1790,16
"2080",1890,16
"2081",1934,16
"2082",1944,16
"2083",1945,16
"2084",1950,16
"2085",2085,16
"2086",2251,16
"2087",2878,16
"2088",3050,16
"2089",3192,16
"2090",3194,16
"2091",3497,16
"2092",3961,16
"2093",3973,16
"2094",4150,16
"2095",4172,16
"2096",4222,16
"2097",4300,16
"2098",4452,16
"2099",4485,16
"2100",4527,16
"2101",4550,16
"2102",4594,16
"2103",4632,16
"2104",4702,16
"2105",4746,16
"2106",4764,16
"2107",4915,16
"2108",5053,16
"2109",5054,16
"2110",5083,16
"2111",5155,16
"2112",5169,16
"2113",5170,16
"2114",5171,16
"2115",5172,16
"2116",5203,16
"2117",5227,16
"2118",5318,16
"2119",5343,16
"2120",5344,16
"2121",5352,16
"2122",5355,16
"2123",5375,16
"2124",5447,16
"2125",5468,16
"2126",5477,16
"2127",5486,16
"2128",5522,16
"2129",5577,16
"2130",5588,16
"2131",5596,16
"2132",5641,16
"2133",5648,16
"2134",5662,16
"2135",5675,16
"2136",5728,16
"2137",5749,16
"2138",5769,16
"2139",5783,16
"2140",5803,16
"2141",5903,16
"2142",5946,16
"2143",6159,16
"2144",6162,16
"2145",6204,16
"2146",6209,16
"2147",6216,16
"2148",6217,16
"2149",6224,16
"2150",6302,16
"2151",6306,16
"2152",6326,16
"2153",6361,16
"2154",6363,16
"2155",6365,16
"2156",6395,16
"2157",6446,16
"2158",6447,16
"2159",6469,16
"2160",6496,16
"2161",6505,16
"2162",6507,16
"2163",6518,16
"2164",6520,16
"2165",6527,16
"2166",6581,16
"2167",6599,16
"2168",6630,16
"2169",6643,16
"2170",6644,16
"2171",6655,16
"2172",6668,16
"2173",6739,16
"2174",6742,16
"2175",6785,16
"2176",6787,16
"2177",6921,16
"2178",6934,16
"2179",6936,16
"2180",7048,16
"2181",7049,16
"2182",7124,16
"2183",7171,16
"2184",7249,16
"2185",7254,16
"2186",7271,16
"2187",7277,16
"2188",7278,16
"2189",7320,16
"2190",7322,16
"2191",7379,16
"2192",7380,16
"2193",7381,16
"2194",7385,16
"2195",7387,16
"2196",7397,16
"2197",7398,16
"2198",7415,16
"2199",7458,16
"2200",7527,16
"2201",7544,16
"2202",7620,16
"2203",7621,16
"2204",7755,16
"2205",7803,16
"2206",7857,16
"2207",7903,16
"2208",7904,16
"2209",8016,16
"2210",8162,16
"2211",8167,16
"2212",8271,16
"2213",8377,16
"2214",8622,16
"2215",8718,16
"2216",9600,16
"2217",9636,16
"2218",9794,16
"2219",9889,16
"2220",10049,16
"2221",10268,16
"2222",10468,16
"2223",10681,16
"2224",10776,16
"2225",10866,16
"2226",11170,16
"2227",11239,16
"2228",11265,16
"2229",11317,16
"2230",11391,16
"2231",11411,16
"2232",11496,16
"2233",11553,16
"2234",11742,16
"2235",11809,16
"2236",11813,16
"2237",11823,16
"2238",11834,16
"2239",11835,16
"2240",11839,16
"2241",11900,16
"2242",11904,16
"2243",11941,16
"2244",11947,16
"2245",11948,16
"2246",11963,16
"2247",12006,16
"2248",12010,16
"2249",12048,16
"2250",12054,16
"2251",12055,16
"2252",12057,16
"2253",12083,16
"2254",12235,16
"2255",12255,16
"2256",296,17
"2257",305,17
"2258",311,17
"2259",318,17
"2260",412,17
"2261",414,17
"2262",415,17
"2263",442,17
"2264",487,17
"2265",519,17
"2266",637,17
"2267",658,17
"2268",667,17
"2269",669,17
"2270",671,17
"2271",672,17
"2272",719,17
"2273",724,17
"2274",734,17
"2275",766,17
"2276",843,17
"2277",942,17
"2278",1120,17
"2279",1121,17
"2280",1251,17
"2281",1252,17
"2282",1292,17
"2283",1423,17
"2284",1439,17
"2285",1470,17
"2286",1896,17
"2287",1936,17
"2288",1938,17
"2289",2039,17
"2290",2103,17
"2291",2258,17
"2292",2399,17
"2293",2526,17
"2294",2591,17
"2295",2701,17
"2296",3483,17
"2297",3496,17
"2298",3498,17
"2299",3499,17
"2300",3618,17
"2301",3647,17
"2302",3666,17
"2303",3805,17
"2304",3962,17
"2305",4130,17
"2306",4149,17
"2307",4178,17
"2308",4313,17
"2309",4318,17
"2310",4334,17
"2311",4398,17
"2312",4473,17
"2313",4479,17
"2314",4578,17
"2315",4696,17
"2316",4708,17
"2317",4723,17
"2318",4856,17
"2319",4871,17
"2320",4907,17
"2321",4941,17
"2322",5050,17
"2323",5059,17
"2324",5088,17
"2325",5204,17
"2326",5232,17
"2327",5317,17
"2328",5319,17
"2329",5325,17
"2330",5340,17
"2331",5341,17
"2332",5374,17
"2333",5438,17
"2334",5446,17
"2335",5448,17
"2336",5449,17
"2337",5454,17
"2338",5455,17
"2339",5476,17
"2340",5487,17
"2341",5494,17
"2342",5590,17
"2343",5601,17
"2344",5622,17
"2345",5623,17
"2346",5624,17
"2347",5642,17
"2348",5750,17
"2349",5761,17
"2350",5770,17
"2351",5796,17
"2352",5870,17
"2353",5911,17
"2354",5947,17
"2355",5960,17
"2356",6055,17
"2357",6059,17
"2358",6061,17
"2359",6098,17
"2360",6142,17
"2361",6206,17
"2362",6207,17
"2363",6231,17
"2364",6307,17
"2365",6323,17
"2366",6325,17
"2367",6351,17
"2368",6354,17
"2369",6368,17
"2370",6464,17
"2371",6465,17
"2372",6491,17
"2373",6492,17
"2374",6495,17
"2375",6503,17
"2376",6506,17
"2377",6522,17
"2378",6645,17
"2379",6741,17
"2380",6766,17
"2381",6774,17
"2382",6914,17
"2383",6916,17
"2384",6962,17
"2385",7068,17
"2386",7172,17
"2387",7174,17
"2388",7177,17
"2389",7180,17
"2390",7192,17
"2391",7248,17
"2392",7303,17
"2393",7321,17
"2394",7382,17
"2395",7383,17
"2396",7384,17
"2397",7439,17
"2398",7507,17
"2399",7565,17
"2400",7650,17
"2401",7651,17
"2402",7669,17
"2403",7670,17
"2404",7753,17
"2405",7759,17
"2406",7800,17
"2407",7856,17
"2408",7905,17
"2409",7927,17
"2410",7928,17
"2411",8011,17
"2412",8065,17
"2413",8305,17
"2414",8515,17
"2415",8623,17
"2416",8717,17
"2417",9222,17
"2418",9325,17
"2419",9432,17
"2420",9538,17
"2421",9759,17
"2422",9807,17
"2423",9962,17
"2424",10139,17
"2425",10388,17
"2426",10660,17
"2427",10820,17
"2428",11046,17
"2429",11346,17
"2430",11513,17
"2431",11668,17
"2432",11679,17
"2433",11749,17
"2434",11750,17
"2435",11751,17
"2436",11752,17
"2437",11753,17
"2438",11765,17
"2439",11879,17
"2440",11890,17
"2441",11899,17
"2442",11901,17
"2443",11944,17
"2444",11954,17
"2445",11961,17
"2446",12005,17
"2447",12084,17
"2448",12201,17
"2449",12218,17
"2450",12229,17
"2451",324,18
"2452",382,18
"2453",408,18
"2454",413,18
"2455",416,18
"2456",417,18
"2457",424,18
"2458",440,18
"2459",520,18
"2460",556,18
"2461",559,18
"2462",649,18
"2463",665,18
"2464",666,18
"2465",679,18
"2466",840,18
"2467",842,18
"2468",844,18
"2469",861,18
"2470",862,18
"2471",895,18
"2472",900,18
"2473",901,18
"2474",939,18
"2475",940,18
"2476",941,18
"2477",1078,18
"2478",1081,18
"2479",1116,18
"2480",1117,18
"2481",1118,18
"2482",1119,18
"2483",1250,18
"2484",1291,18
"2485",1422,18
"2486",1581,18
"2487",1582,18
"2488",1796,18
"2489",1797,18
"2490",1939,18
"2491",1947,18
"2492",1951,18
"2493",2190,18
"2494",2594,18
"2495",2704,18
"2496",3193,18
"2497",3373,18
"2498",3488,18
"2499",3495,18
"2500",3510,18
"2501",3537,18
"2502",3652,18
"2503",3661,18
"2504",3804,18
"2505",3810,18
"2506",3812,18
"2507",3865,18
"2508",3914,18
"2509",4021,18
"2510",4092,18
"2511",4120,18
"2512",4153,18
"2513",4156,18
"2514",4173,18
"2515",4242,18
"2516",4282,18
"2517",4299,18
"2518",4315,18
"2519",4319,18
"2520",4326,18
"2521",4327,18
"2522",4375,18
"2523",4422,18
"2524",4430,18
"2525",4451,18
"2526",4474,18
"2527",4593,18
"2528",4614,18
"2529",4628,18
"2530",4703,18
"2531",4722,18
"2532",4747,18
"2533",4752,18
"2534",4906,18
"2535",5047,18
"2536",5058,18
"2537",5070,18
"2538",5137,18
"2539",5164,18
"2540",5174,18
"2541",5193,18
"2542",5206,18
"2543",5226,18
"2544",5276,18
"2545",5290,18
"2546",5291,18
"2547",5294,18
"2548",5298,18
"2549",5432,18
"2550",5437,18
"2551",5483,18
"2552",5573,18
"2553",5589,18
"2554",5742,18
"2555",5744,18
"2556",5759,18
"2557",5802,18
"2558",5828,18
"2559",5829,18
"2560",5866,18
"2561",5904,18
"2562",5954,18
"2563",6056,18
"2564",6058,18
"2565",6060,18
"2566",6075,18
"2567",6076,18
"2568",6077,18
"2569",6078,18
"2570",6079,18
"2571",6084,18
"2572",6085,18
"2573",6086,18
"2574",6088,18
"2575",6099,18
"2576",6124,18
"2577",6161,18
"2578",6208,18
"2579",6225,18
"2580",6249,18
"2581",6324,18
"2582",6349,18
"2583",6367,18
"2584",6466,18
"2585",6468,18
"2586",6602,18
"2587",6603,18
"2588",6626,18
"2589",6771,18
"2590",6786,18
"2591",6915,18
"2592",6917,18
"2593",6938,18
"2594",7121,18
"2595",7122,18
"2596",7173,18
"2597",7247,18
"2598",7301,18
"2599",7307,18
"2600",7350,18
"2601",7377,18
"2602",7395,18
"2603",7427,18
"2604",7435,18
"2605",7509,18
"2606",7538,18
"2607",7566,18
"2608",7619,18
"2609",7754,18
"2610",7791,18
"2611",7973,18
"2612",8017,18
"2613",8018,18
"2614",8385,18
"2615",8627,18
"2616",9529,18
"2617",9598,18
"2618",9639,18
"2619",9738,18
"2620",9761,18
"2621",9835,18
"2622",9903,18
"2623",10047,18
"2624",10048,18
"2625",10063,18
"2626",10140,18
"2627",10190,18
"2628",10257,18
"2629",10347,18
"2630",10476,18
"2631",10510,18
"2632",10541,18
"2633",10557,18
"2634",10585,18
"2635",10680,18
"2636",10772,18
"2637",10775,18
"2638",10841,18
"2639",10848,18
"2640",10864,18
"2641",10865,18
"2642",10868,18
"2643",10926,18
"2644",11047,18
"2645",11091,18
"2646",11092,18
"2647",11093,18
"2648",11094,18
"2649",11169,18
"2650",11174,18
"2651",11231,18
"2652",11439,18
"2653",11515,18
"2654",11590,18
"2655",11592,18
"2656",11678,18
"2657",11704,18
"2658",11741,18
"2659",11754,18
"2660",11764,18
"2661",11766,18
"2662",11777,18
"2663",11833,18
"2664",11881,18
"2665",11884,18
"2666",11926,18
"2667",11946,18
"2668",11958,18
"2669",11999,18
"2670",12000,18
"2671",12046,18
"2672",12047,18
"2673",12056,18
"2674",12183,18
"2675",12277,18
"2676",323,19
"2677",388,19
"2678",389,19
"2679",391,19
"2680",409,19
"2681",427,19
"2682",428,19
"2683",438,19
"2684",439,19
"2685",441,19
"2686",513,19
"2687",516,19
"2688",555,19
"2689",570,19
"2690",638,19
"2691",648,19
"2692",687,19
"2693",735,19
"2694",737,19
"2695",738,19
"2696",820,19
"2697",894,19
"2698",896,19
"2699",897,19
"2700",899,19
"2701",907,19
"2702",938,19
"2703",985,19
"2704",986,19
"2705",1055,19
"2706",1077,19
"2707",1115,19
"2708",1249,19
"2709",1319,19
"2710",1324,19
"2711",1418,19
"2712",1419,19
"2713",1421,19
"2714",1468,19
"2715",1469,19
"2716",1494,19
"2717",1584,19
"2718",1602,19
"2719",1633,19
"2720",1752,19
"2721",1754,19
"2722",1892,19
"2723",1893,19
"2724",1943,19
"2725",1948,19
"2726",2040,19
"2727",2096,19
"2728",2099,19
"2729",2262,19
"2730",2351,19
"2731",2423,19
"2732",2530,19
"2733",2595,19
"2734",2766,19
"2735",2933,19
"2736",2934,19
"2737",2993,19
"2738",3485,19
"2739",3489,19
"2740",3541,19
"2741",3650,19
"2742",3651,19
"2743",3689,19
"2744",3690,19
"2745",3691,19
"2746",3693,19
"2747",3701,19
"2748",3705,19
"2749",3808,19
"2750",3809,19
"2751",3849,19
"2752",3850,19
"2753",3912,19
"2754",3915,19
"2755",3963,19
"2756",4091,19
"2757",4119,19
"2758",4121,19
"2759",4128,19
"2760",4129,19
"2761",4155,19
"2762",4158,19
"2763",4218,19
"2764",4221,19
"2765",4223,19
"2766",4283,19
"2767",4298,19
"2768",4311,19
"2769",4312,19
"2770",4314,19
"2771",4328,19
"2772",4374,19
"2773",4437,19
"2774",4472,19
"2775",4481,19
"2776",4631,19
"2777",4635,19
"2778",4720,19
"2779",4721,19
"2780",4763,19
"2781",4904,19
"2782",4905,19
"2783",4908,19
"2784",4909,19
"2785",5048,19
"2786",5049,19
"2787",5062,19
"2788",5173,19
"2789",5205,19
"2790",5222,19
"2791",5289,19
"2792",5292,19
"2793",5320,19
"2794",5322,19
"2795",5330,19
"2796",5370,19
"2797",5429,19
"2798",5453,19
"2799",5472,19
"2800",5473,19
"2801",5492,19
"2802",5603,19
"2803",5625,19
"2804",5626,19
"2805",5647,19
"2806",5751,19
"2807",5790,19
"2808",5815,19
"2809",5822,19
"2810",5921,19
"2811",5937,19
"2812",5979,19
"2813",6080,19
"2814",6100,19
"2815",6203,19
"2816",6226,19
"2817",6230,19
"2818",6467,19
"2819",6510,19
"2820",6533,19
"2821",6600,19
"2822",6601,19
"2823",6740,19
"2824",6767,19
"2825",6790,19
"2826",7054,19
"2827",7176,19
"2828",7193,19
"2829",7224,19
"2830",7258,19
"2831",7306,19
"2832",7309,19
"2833",7436,19
"2834",7508,19
"2835",7649,19
"2836",7660,19
"2837",7668,19
"2838",7750,19
"2839",7777,19
"2840",7852,19
"2841",7978,19
"2842",8198,19
"2843",8484,19
"2844",8529,19
"2845",8675,19
"2846",9637,19
"2847",9640,19
"2848",9858,19
"2849",9940,19
"2850",9960,19
"2851",10007,19
"2852",10345,19
"2853",10379,19
"2854",10416,19
"2855",10426,19
"2856",10507,19
"2857",10558,19
"2858",10586,19
"2859",10679,19
"2860",10774,19
"2861",10815,19
"2862",10839,19
"2863",10863,19
"2864",10867,19
"2865",10876,19
"2866",10922,19
"2867",10951,19
"2868",10952,19
"2869",10953,19
"2870",10955,19
"2871",10956,19
"2872",10959,19
"2873",11001,19
"2874",11002,19
"2875",11004,19
"2876",11044,19
"2877",11048,19
"2878",11090,19
"2879",11095,19
"2880",11138,19
"2881",11185,19
"2882",11186,19
"2883",11187,19
"2884",11227,19
"2885",11229,19
"2886",11232,19
"2887",11304,19
"2888",11352,19
"2889",11436,19
"2890",11516,19
"2891",11519,19
"2892",11593,19
"2893",11616,19
"2894",11669,19
"2895",11677,19
"2896",11680,19
"2897",11689,19
"2898",11691,19
"2899",11692,19
"2900",11693,19
"2901",11694,19
"2902",11755,19
"2903",11756,19
"2904",11763,19
"2905",11876,19
"2906",11880,19
"2907",11891,19
"2908",11898,19
"2909",11928,19
"2910",11964,19
"2911",11987,19
"2912",12011,19
"2913",12018,19
"2914",12110,19
"2915",12170,19
"2916",12209,19
"2917",12210,19
"2918",12254,19
"2919",12276,19
"2920",12282,19
"2921",12289,19
"2922",294,20
"2923",295,20
"2924",390,20
"2925",392,20
"2926",411,20
"2927",422,20
"2928",425,20
"2929",437,20
"2930",514,20
"2931",517,20
"2932",521,20
"2933",527,20
"2934",688,20
"2935",711,20
"2936",712,20
"2937",714,20
"2938",715,20
"2939",718,20
"2940",808,20
"2941",811,20
"2942",898,20
"2943",1059,20
"2944",1070,20
"2945",1071,20
"2946",1148,20
"2947",1246,20
"2948",1247,20
"2949",1248,20
"2950",1254,20
"2951",1326,20
"2952",1416,20
"2953",1420,20
"2954",1426,20
"2955",1438,20
"2956",1587,20
"2957",1589,20
"2958",1631,20
"2959",1742,20
"2960",1747,20
"2961",1897,20
"2962",1949,20
"2963",2044,20
"2964",2095,20
"2965",2102,20
"2966",2141,20
"2967",2142,20
"2968",2143,20
"2969",2144,20
"2970",2195,20
"2971",2299,20
"2972",2300,20
"2973",2301,20
"2974",2302,20
"2975",2303,20
"2976",2640,20
"2977",2646,20
"2978",2648,20
"2979",2650,20
"2980",2762,20
"2981",2821,20
"2982",2876,20
"2983",3372,20
"2984",3538,20
"2985",3658,20
"2986",3662,20
"2987",3675,20
"2988",3692,20
"2989",3753,20
"2990",3878,20
"2991",3910,20
"2992",3965,20
"2993",3966,20
"2994",3972,20
"2995",3993,20
"2996",4012,20
"2997",4066,20
"2998",4067,20
"2999",4068,20
"3000",4146,20
"3001",4157,20
"3002",4159,20
"3003",4297,20
"3004",4320,20
"3005",4329,20
"3006",4333,20
"3007",4404,20
"3008",4421,20
"3009",4423,20
"3010",4436,20
"3011",4586,20
"3012",4595,20
"3013",4611,20
"3014",4621,20
"3015",4704,20
"3016",4745,20
"3017",4769,20
"3018",4895,20
"3019",4932,20
"3020",4989,20
"3021",5009,20
"3022",5026,20
"3023",5027,20
"3024",5029,20
"3025",5031,20
"3026",5060,20
"3027",5077,20
"3028",5078,20
"3029",5080,20
"3030",5192,20
"3031",5207,20
"3032",5220,20
"3033",5221,20
"3034",5309,20
"3035",5321,20
"3036",5323,20
"3037",5332,20
"3038",5342,20
"3039",5356,20
"3040",5381,20
"3041",5469,20
"3042",5470,20
"3043",5471,20
"3044",5474,20
"3045",5475,20
"3046",5510,20
"3047",5597,20
"3048",5722,20
"3049",5743,20
"3050",5779,20
"3051",5780,20
"3052",5934,20
"3053",6202,20
"3054",6250,20
"3055",6380,20
"3056",6627,20
"3057",6628,20
"3058",6669,20
"3059",6671,20
"3060",6769,20
"3061",6773,20
"3062",6788,20
"3063",6920,20
"3064",7051,20
"3065",7179,20
"3066",7191,20
"3067",7242,20
"3068",7243,20
"3069",7275,20
"3070",7302,20
"3071",7418,20
"3072",7424,20
"3073",7506,20
"3074",7537,20
"3075",7761,20
"3076",7804,20
"3077",8388,20
"3078",8409,20
"3079",8528,20
"3080",9035,20
"3081",9122,20
"3082",9331,20
"3083",10106,20
"3084",10188,20
"3085",10189,20
"3086",10266,20
"3087",10309,20
"3088",10390,20
"3089",10392,20
"3090",10422,20
"3091",10470,20
"3092",10501,20
"3093",10588,20
"3094",10650,20
"3095",10682,20
"3096",10684,20
"3097",10720,20
"3098",10726,20
"3099",10777,20
"3100",10779,20
"3101",10785,20
"3102",10838,20
"3103",10907,20
"3104",10938,20
"3105",10954,20
"3106",10998,20
"3107",11003,20
"3108",11005,20
"3109",11042,20
"3110",11043,20
"3111",11119,20
"3112",11133,20
"3113",11136,20
"3114",11183,20
"3115",11184,20
"3116",11197,20
"3117",11226,20
"3118",11230,20
"3119",11437,20
"3120",11514,20
"3121",11517,20
"3122",11518,20
"3123",11572,20
"3124",11594,20
"3125",11603,20
"3126",11612,20
"3127",11629,20
"3128",11690,20
"3129",11703,20
"3130",11743,20
"3131",11744,20
"3132",11745,20
"3133",11748,20
"3134",11757,20
"3135",11760,20
"3136",11767,20
"3137",11825,20
"3138",11826,20
"3139",11827,20
"3140",11945,20
"3141",11957,20
"3142",11959,20
"3143",11962,20
"3144",12107,20
"3145",12134,20
"3146",12208,20
"3147",12264,20
